instrText.started,instrText.stopped,endInstructions.keys,endInstructions.rt,endInstructions.started,endInstructions.stopped,loop_practice.label,loop_practice.startVal,loop_practice.startValSd,loop_practice.stim_diam_degs,loop_practice.SF,loop_practice.TF,loop_practice.stepSizes,loop_practice.maxVal,loop_practice.minVal,loop_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisN,loop_practice.direction,loop_practice.stepSize,loop_practice.stepType,loop_practice.intensity,loop_practice.response,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,loop_trial.label,loop_trial.startVal,loop_trial.startValSd,loop_trial.stim_diam_degs,loop_trial.SF,loop_trial.TF,loop_trial.stepSizes,loop_trial.maxVal,loop_trial.minVal,loop_trial.thisIndex,loop_trial.thisRepN,loop_trial.thisN,loop_trial.direction,loop_trial.stepSize,loop_trial.stepType,loop_trial.intensity,loop_trial.response,ori,correctAns,resp,resp.rt,thanksMsg.started,thanksMsg.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Gender,Participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,8,7,start,4,lin,0.06304081402258854,1,90,"['left', 'right']",right,0.6184201932046562,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,9,8,start,4,lin,0.04133809951025971,1,90,"['left', 'right']",right,0.6859004509169608,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.020940970069613957,1,90,"['left', 'right']",right,0.58341642213054,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,0.0015860812118730638,1,90,"['left', 'right']",right,0.6690770678687841,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,0,0,0,"['up', 'down']",right,0.8082958201412112,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,0.061619774564693,1,90,"['left', 'right']",right,0.5649004150182009,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,0.04838678927313847,1,0,"['up', 'down']",up,0.49977739504538476,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,0.03639548828070169,1,0,"['up', 'down']",up,0.5011440368834883,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,0.02538901336308058,1,90,"['left', 'right']",right,0.70273418398574,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,0.015204370670891143,1,0,"['up', 'down']",up,0.6717052939347923,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,0.005701919152170304,0,0,"['up', 'down']",right,0.5136992877814919,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,0.04705090363839473,1,0,"['up', 'down']",up,0.5156223908998072,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,0.0385042724404302,1,90,"['left', 'right']",right,0.6207267320714891,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,0.030569137153342862,1,90,"['left', 'right']",right,0.5535727271344513,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,0.023205069622824176,1,90,"['left', 'right']",right,0.6803558128885925,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,0.01621545835607907,1,0,"['up', 'down']",up,0.6423192140646279,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,0.0096635918856596,1,0,"['up', 'down']",up,0.6867651380598545,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,0.0035416608296718888,1,90,"['left', 'right']",right,2.111424572998658,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,0,0,90,"['left', 'right']",up,1.3841137189883739,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,0.023299590159393535,0,0,"['up', 'down']",right,0.7417547479271889,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,0.04798934606520783,1,0,"['up', 'down']",up,0.5580247130710632,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,0.042261631939248034,1,0,"['up', 'down']",up,0.5567318380344659,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,0.03683729612893466,1,90,"['left', 'right']",right,0.9389050449244678,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,1,0,start,4,lin,0.25,1,90,"['left', 'right']",right,0.9632288948632777,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,2,1,start,4,lin,0.24393288281885755,1,0,"['up', 'down']",up,0.7367969150654972,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,3,2,start,4,lin,0.20430437229992937,1,0,"['up', 'down']",up,0.5692055011168122,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,4,3,start,4,lin,0.16917765722672617,1,0,"['up', 'down']",up,0.6554441640619189,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,5,4,start,4,lin,0.13843364674088682,1,0,"['up', 'down']",up,1.0580733672250062,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,6,5,start,4,lin,0.11096816841978249,1,90,"['left', 'right']",right,0.9566986381541938,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,7,6,start,4,lin,0.08587213846235048,1,0,"['up', 'down']",up,0.5474346508271992,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,8,7,start,4,lin,0.06304081402258854,1,90,"['left', 'right']",right,0.9789895359426737,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,9,8,start,4,lin,0.04133809951025971,1,90,"['left', 'right']",right,0.8655784241855145,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,10,9,start,4,lin,0.020940970069613957,1,0,"['up', 'down']",up,0.8437848209869117,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,11,10,start,4,lin,0.0015860812118730638,1,90,"['left', 'right']",right,2.07115720002912,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,12,11,start,4,lin,0,1,0,"['up', 'down']",up,0.9215119429863989,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,13,12,start,4,lin,0,0,90,"['left', 'right']",up,1.0728471339680254,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,14,13,start,4,lin,0.04755846492929583,1,0,"['up', 'down']",up,0.6030954669695348,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,15,14,start,4,lin,0.03523666857393365,1,0,"['up', 'down']",up,0.5280080989468843,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,16,15,start,4,lin,0.023970459341006722,1,0,"['up', 'down']",up,0.6646399069577456,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,17,16,start,4,lin,0.013329584284417634,1,90,"['left', 'right']",right,1.0032121180556715,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,18,17,start,4,lin,0.0034077418992303765,1,0,"['up', 'down']",up,0.8796202789526433,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,19,18,start,4,lin,0,1,0,"['up', 'down']",up,1.098540959181264,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,20,19,start,4,lin,0,0,0,"['up', 'down']",right,0.5475764041766524,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,21,20,start,4,lin,0.02586718303546859,1,0,"['up', 'down']",up,0.6510749841108918,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,22,21,start,4,lin,0.018135878301468178,1,0,"['up', 'down']",up,0.5581133358646184,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,23,22,start,4,lin,0.010897424080439727,1,0,"['up', 'down']",up,0.5483585970941931,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,24,23,start,4,lin,0.00412775910381788,0,90,"['left', 'right']",up,0.8762575688306242,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,25,24,start,4,lin,0.03230395666147823,1,0,"['up', 'down']",up,0.5671471368987113,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,26,25,start,4,lin,0.02581591528063648,1,90,"['left', 'right']",right,0.845322229899466,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,27,26,start,4,lin,0.019728311597006193,1,0,"['up', 'down']",up,0.5058769080787897,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,28,27,start,4,lin,0.014100067539987049,1,90,"['left', 'right']",right,0.7148055238649249,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,29,28,start,4,lin,0.008614335293896352,1,0,"['up', 'down']",up,0.7716754840221256,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sf_1.2_tf_4,0.25,0.2,3.5,1.2,4,"[4, 2, 2, 1]",1,0,0,30,29,start,4,lin,0.0035544666524195967,1,0,"['up', 'down']",up,0.7384522119536996,,,,,,,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0678154299967,None,space,2.8356927048880607,240.0678154299967,None,F,20191031092109,2019_Oct_31_0921,contrast_sensitivity_task,3.2.4,59.962056140779985,
